TaggedPitchType,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,SpeedDrop,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2
Curveball,75.30549,4.08885,0.071426,2335.565553,41.325142,7:30,5.67549,2.37624,4.71185,-68.54358,-15.4691,-15.43584,3.85086,1.15771,67.25394,-8.269746,-2.639101,0.524342,7.47217,-8.25272,-2.36899,50,6.02874,0.52594,-108.71661,5.21441,8.69325,24.0166,-41.7754,71.88528,8.05155,55.78871,-109.98796,12.0083,5.69417,7.42584,-20.8877,-2.38465,0.06575,4.34662
Fastball,89.32443,-2.017442,-3.980669,2219.123717,230.158099,1:45,5.57912,2.68934,5.42616,-20.68131,15.708,17.17922,1.96073,0.3865,80.27077,-5.913258,-0.932201,0.434168,-9.98308,8.95504,-2.34829,50,5.38588,8.21359,-129.10611,-5.24463,-16.56066,31.183,-17.31877,86.81525,9.05366,55.07274,-130.32557,15.5915,5.57774,-4.56735,-8.65938,-2.68216,8.86122,-8.28033
Slider,78.90311,-0.018643,-2.302049,2705.73472,79.848769,8:45,5.47351,2.72009,5.02625,-47.92849,-1.16768,-15.09871,1.46187,-0.71155,72.25386,-8.675273,-4.967517,0.492167,6.84355,-0.17524,-2.48684,50,5.43306,5.21168,-114.36401,-1.74743,8.98106,22.88346,-32.40403,76.58466,6.64925,55.47534,-115.45439,11.44173,5.47954,-0.20341,-16.20201,-2.72498,4.78374,4.49053
Slider,77.7394,-0.336475,-3.321186,2703.06539,70.414441,8:15,5.45482,2.74797,4.80827,-52.7229,-3.95925,-15.66332,0.74193,-1.70739,71.2868,-9.777381,-6.07151,0.502596,6.73559,-1.43988,-2.40278,50,5.37544,7.17071,-112.52349,-2.57617,8.53634,22.61205,-33.99887,74.99544,6.4526,55.69372,-113.66191,11.30602,5.46205,-0.86448,-16.99944,-2.75297,6.74094,4.26817
Slider,78.78778,-1.570861,-4.012365,2767.075175,87.237462,9:00,5.46718,2.57375,4.89547,-46.54152,0.7613,-15.91682,0.09882,-2.55415,72.51624,-9.898298,-6.806849,0.495011,6.76437,1.20173,-2.16573,50,5.27357,8.63328,-113.95647,-4.79475,8.81531,22.69268,-30.60798,76.14463,6.27155,55.60692,-115.06759,11.34634,5.47165,-3.29608,-15.30399,-2.57787,8.20165,4.40765
Fastball,91.96211,-3.689212,-4.879672,2371.779323,219.479002,1:15,5.58552,2.56309,5.62387,-12.80934,21.22206,16.45489,1.05806,-0.63034,83.04726,-6.172905,-1.956343,0.419866,-9.85686,12.25536,-2.15709,50,5.26169,10.58686,-132.70186,-8.93545,-17.39419,31.1465,-10.54728,89.77244,8.91485,54.8757,-133.84134,15.57325,5.58153,-8.54958,-5.27364,-2.55605,11.22323,-8.69709
Fastball,91.4179,-1.32994,-4.203429,2399.014439,218.858438,1:15,5.55534,2.80001,5.57696,-16.34013,17.96359,13.49548,2.94793,-0.00844,82.57105,-4.445136,-1.804853,0.421543,-8.10607,9.83745,-2.44669,50,5.43023,9.10623,-132.2515,-3.58274,-14.21758,30.75417,-14.9197,89.41538,8.84685,54.92167,-133.39109,15.37709,5.55275,-3.02989,-7.45985,-2.79388,9.63306,-7.10879
Slider,77.30582,0.937546,-3.128563,2630.001902,77.290107,8:30,5.4855,2.85639,4.96917,-50.95412,-1.46354,-14.48131,2.12634,-1.30859,69.90672,-8.295049,-5.676422,0.506329,6.08677,-0.5065,-2.54121,50,5.53487,6.70718,-111.7705,0.02831,7.53879,24.07436,-32.80137,74.44261,7.3991,55.52944,-112.95522,12.03718,5.49376,1.64249,-16.40069,-2.86215,6.33619,3.76939
Slider,78.0205,-0.683621,-2.956594,2540.287511,79.6997,8:45,5.44279,2.96249,4.91521,-49.86274,-1.0739,-15.87296,0.64027,-1.15835,70.66094,-9.678151,-5.751116,0.502726,6.85406,0.18047,-2.65955,50,5.33455,6.47913,-112.80233,-3.12598,8.61945,25.10667,-31.94709,74.97604,7.35955,55.58427,-114.03846,12.55333,5.44973,-1.55306,-15.97354,-2.96811,6.05475,4.30972
Slider,78.98942,2.035253,-1.66328,2646.039832,73.808277,8:30,5.49919,2.9898,5.06179,-48.71581,-1.79221,-11.86572,3.36038,0.43208,71.43859,-6.832002,-3.758238,0.493023,5.29843,-0.98752,-2.82196,50,5.65461,3.8251,-114.34142,2.30445,6.9108,23.98985,-33.46209,76.45168,7.55083,55.43626,-115.47636,11.99492,5.50814,3.88752,-16.73105,-2.99519,3.49815,3.4554
Fastball,90.79329,-0.880295,-3.750361,2282.745058,216.066197,1:15,5.68305,2.842,5.45418,-16.61962,18.81647,12.67375,3.47217,0.38224,80.77225,-4.078122,-1.501174,0.428444,-7.61784,10.1265,-2.51946,50,5.59439,7.99429,-131.14786,-2.51416,-12.94048,34.10992,-14.97209,87.97515,10.02104,55.03997,-132.45221,17.05496,5.67959,-1.94163,-7.48604,-2.83462,8.48912,-6.47024
Fastball,90.94795,-3.586114,-4.606461,2186.97378,231.402353,1:45,5.55595,2.86479,5.37102,-19.56781,15.78517,18.06702,0.54767,0.04205,81.72186,-7.264658,-1.406795,0.427941,-10.7163,9.52138,-2.4647,50,5.21974,9.75497,-131.17131,-8.91019,-18.32445,32.54654,-15.89289,88.07851,9.22609,55.12922,-132.43787,16.27327,5.55445,-8.29171,-7.94644,-2.85819,10.46807,-9.16222
Fastball,91.41793,-2.907433,-4.280985,2245.136848,238.726698,2:00,5.5224,2.86312,5.42972,-21.94623,12.69209,18.82033,0.96056,0.41455,82.62693,-6.997931,-0.941028,0.423594,-10.85138,7.66032,-2.49672,50,5.24892,9.02783,-132.07869,-7.5022,-18.93479,31.33363,-18.80738,88.98247,8.791,55.07025,-133.2761,15.66681,5.52188,-6.78347,-9.40369,-2.85554,9.75142,-9.4674
Fastball,90.59756,-2.000233,-4.302959,2144.664152,204.730471,12:45,5.55942,3.00839,5.36589,-14.89225,20.42115,8.81871,2.43674,-0.29915,81.73136,-4.851228,-2.742886,0.427702,-5.76705,11.23579,-2.62803,50,5.3694,9.44448,-130.91808,-5.03121,-9.89464,30.58972,-12.89656,88.12783,8.86619,55.13211,-132.11178,15.29486,5.55591,-4.52795,-6.44828,-3.00411,9.83059,-4.94732
Fastball,90.70497,-2.84699,-5.338421,2122.634027,213.72359,1:00,5.54337,2.84616,5.50871,-13.4702,21.39497,13.4904,1.74456,-1.03659,82.48629,-5.433395,-2.950823,0.424979,-8.39902,12.00048,-2.38867,50,5.28519,11.64617,-130.9915,-6.93331,-14.55397,28.36654,-11.37938,88.6925,8.21868,54.9924,-132.06819,14.18327,5.54016,-6.50139,-5.68969,-2.8412,12.19859,-7.27699
